forecast_week,sku_id,dc_id,dc_name,customer,uom,forecast_qty
2026-W22,SKU0119,WA,Washington DC,Costco,CASE,14416
2026-W23,SKU0119,WA,Washington DC,Costco,CASE,14753
2026-W24,SKU0119,WA,Washington DC,Costco,CASE,14103
2026-W25,SKU0119,WA,Washington DC,Costco,CASE,14845
2026-W26,SKU0119,WA,Washington DC,Costco,CASE,15334
2026-W15,SKU0119,NV,Nevada DC,Sam's,CASE,12565
2026-W16,SKU0119,NV,Nevada DC,Sam's,CASE,12030
2026-W17,SKU0119,NV,Nevada DC,Sam's,CASE,13796
2026-W18,SKU0119,NV,Nevada DC,Sam's,CASE,12662
2026-W19,SKU0119,NV,Nevada DC,Sam's,CASE,13378
2026-W20,SKU0119,NV,Nevada DC,Sam's,CASE,13141
2026-W21,SKU0119,NV,Nevada DC,Sam's,CASE,12304
2026-W22,SKU0119,NV,Nevada DC,Sam's,CASE,13557
2026-W23,SKU0119,NV,Nevada DC,Sam's,CASE,13767
2026-W24,SKU0119,NV,Nevada DC,Sam's,CASE,12454
2026-W25,SKU0119,NV,Nevada DC,Sam's,CASE,12993
2026-W26,SKU0119,NV,Nevada DC,Sam's,CASE,13595
2026-W15,SKU0119,WA,Washington DC,Sam's,CASE,12260
2026-W16,SKU0119,WA,Washington DC,Sam's,CASE,12949
2026-W17,SKU0119,WA,Washington DC,Sam's,CASE,12548
2026-W18,SKU0119,WA,Washington DC,Sam's,CASE,11909
2026-W19,SKU0119,WA,Washington DC,Sam's,CASE,12519
2026-W20,SKU0119,WA,Washington DC,Sam's,CASE,12401
2026-W21,SKU0119,WA,Washington DC,Sam's,CASE,13227
2026-W22,SKU0119,WA,Washington DC,Sam's,CASE,13742
2026-W23,SKU0119,WA,Washington DC,Sam's,CASE,12629
2026-W24,SKU0119,WA,Washington DC,Sam's,CASE,13734
2026-W25,SKU0119,WA,Washington DC,Sam's,CASE,13792
2026-W26,SKU0119,WA,Washington DC,Sam's,CASE,14284
2026-W15,SKU0119,FL,Florida DC,Sam's,CASE,14591
2026-W16,SKU0119,FL,Florida DC,Sam's,CASE,13704
2026-W17,SKU0119,FL,Florida DC,Sam's,CASE,13519
2026-W18,SKU0119,FL,Florida DC,Sam's,CASE,14404
2026-W19,SKU0119,FL,Florida DC,Sam's,CASE,14224
2026-W20,SKU0119,FL,Florida DC,Sam's,CASE,14710
2026-W21,SKU0119,FL,Florida DC,Sam's,CASE,15380
2026-W22,SKU0119,FL,Florida DC,Sam's,CASE,14287
2026-W23,SKU0119,FL,Florida DC,Sam's,CASE,15015
2026-W24,SKU0119,FL,Florida DC,Sam's,CASE,15646
2026-W25,SKU0119,FL,Florida DC,Sam's,CASE,14978
2026-W26,SKU0119,FL,Florida DC,Sam's,CASE,14823
2026-W15,SKU0119,WI,Wisconsin DC,Sam's,CASE,12561
2026-W16,SKU0119,WI,Wisconsin DC,Sam's,CASE,12289
2026-W17,SKU0119,WI,Wisconsin DC,Sam's,CASE,12248
2026-W18,SKU0119,WI,Wisconsin DC,Sam's,CASE,13193
2026-W19,SKU0119,WI,Wisconsin DC,Sam's,CASE,12448
2026-W20,SKU0119,WI,Wisconsin DC,Sam's,CASE,12082
2026-W21,SKU0119,WI,Wisconsin DC,Sam's,CASE,12281
2026-W22,SKU0119,WI,Wisconsin DC,Sam's,CASE,13029
2026-W23,SKU0119,WI,Wisconsin DC,Sam's,CASE,12181
2026-W24,SKU0119,WI,Wisconsin DC,Sam's,CASE,12642
2026-W25,SKU0119,WI,Wisconsin DC,Sam's,CASE,12877
2026-W26,SKU0119,WI,Wisconsin DC,Sam's,CASE,12905
2026-W15,SKU0119,FL,Florida DC,Target,CASE,12953
2026-W16,SKU0119,FL,Florida DC,Target,CASE,12018
2026-W17,SKU0119,FL,Florida DC,Target,CASE,12822
2026-W18,SKU0119,FL,Florida DC,Target,CASE,12455
2026-W19,SKU0119,FL,Florida DC,Target,CASE,12456
2026-W20,SKU0119,FL,Florida DC,Target,CASE,12906
2026-W21,SKU0119,FL,Florida DC,Target,CASE,11523
2026-W22,SKU0119,FL,Florida DC,Target,CASE,11999
2026-W23,SKU0119,FL,Florida DC,Target,CASE,11902
2026-W24,SKU0119,FL,Florida DC,Target,CASE,11131
2026-W25,SKU0119,FL,Florida DC,Target,CASE,11755
2026-W26,SKU0119,FL,Florida DC,Target,CASE,11928
2026-W15,SKU0119,TX,Texas DC,Target,CASE,12979
2026-W16,SKU0119,TX,Texas DC,Target,CASE,12704
2026-W17,SKU0119,TX,Texas DC,Target,CASE,14244
2026-W18,SKU0119,TX,Texas DC,Target,CASE,13263
2026-W19,SKU0119,TX,Texas DC,Target,CASE,13567
2026-W20,SKU0119,TX,Texas DC,Target,CASE,13730
2026-W21,SKU0119,TX,Texas DC,Target,CASE,14096
2026-W22,SKU0119,TX,Texas DC,Target,CASE,13994
2026-W23,SKU0119,TX,Texas DC,Target,CASE,14127
2026-W24,SKU0119,TX,Texas DC,Target,CASE,13842
2026-W25,SKU0119,TX,Texas DC,Target,CASE,15152
2026-W26,SKU0119,TX,Texas DC,Target,CASE,14593
2026-W15,SKU0119,PA,Pennsylvania DC,Target,CASE,14326
2026-W16,SKU0119,PA,Pennsylvania DC,Target,CASE,13855
2026-W17,SKU0119,PA,Pennsylvania DC,Target,CASE,14664
2026-W18,SKU0119,PA,Pennsylvania DC,Target,CASE,14219
2026-W19,SKU0119,PA,Pennsylvania DC,Target,CASE,13826
2026-W20,SKU0119,PA,Pennsylvania DC,Target,CASE,14311
2026-W21,SKU0119,PA,Pennsylvania DC,Target,CASE,15250
2026-W22,SKU0119,PA,Pennsylvania DC,Target,CASE,13859
2026-W23,SKU0119,PA,Pennsylvania DC,Target,CASE,15746
2026-W24,SKU0119,PA,Pennsylvania DC,Target,CASE,14545
2026-W25,SKU0119,PA,Pennsylvania DC,Target,CASE,15816
2026-W26,SKU0119,PA,Pennsylvania DC,Target,CASE,15664
2026-W15,SKU0119,NV,Nevada DC,Target,CASE,11765
2026-W16,SKU0119,NV,Nevada DC,Target,CASE,12527
2026-W17,SKU0119,NV,Nevada DC,Target,CASE,11458
2026-W18,SKU0119,NV,Nevada DC,Target,CASE,12537
2026-W19,SKU0119,NV,Nevada DC,Target,CASE,11599
2026-W20,SKU0119,NV,Nevada DC,Target,CASE,11921
2026-W21,SKU0119,NV,Nevada DC,Target,CASE,12150
2026-W22,SKU0119,NV,Nevada DC,Target,CASE,12883
2026-W23,SKU0119,NV,Nevada DC,Target,CASE,12411
2026-W24,SKU0119,NV,Nevada DC,Target,CASE,12141
2026-W25,SKU0119,NV,Nevada DC,Target,CASE,12201
2026-W26,SKU0119,NV,Nevada DC,Target,CASE,12269
2026-W15,SKU0120,FL,Florida DC,Target,CASE,9229
2026-W16,SKU0120,FL,Florida DC,Target,CASE,9740
2026-W17,SKU0120,FL,Florida DC,Target,CASE,9715
2026-W18,SKU0120,FL,Florida DC,Target,CASE,9191
2026-W19,SKU0120,FL,Florida DC,Target,CASE,9531
2026-W20,SKU0120,FL,Florida DC,Target,CASE,9294
2026-W21,SKU0120,FL,Florida DC,Target,CASE,8802
2026-W22,SKU0120,FL,Florida DC,Target,CASE,9344
2026-W23,SKU0120,FL,Florida DC,Target,CASE,9161
2026-W24,SKU0120,FL,Florida DC,Target,CASE,8768
2026-W25,SKU0120,FL,Florida DC,Target,CASE,8505
2026-W26,SKU0120,FL,Florida DC,Target,CASE,8805
2026-W15,SKU0120,TX,Texas DC,Target,CASE,9941
2026-W16,SKU0120,TX,Texas DC,Target,CASE,9507
2026-W17,SKU0120,TX,Texas DC,Target,CASE,10498
2026-W18,SKU0120,TX,Texas DC,Target,CASE,10220
2026-W19,SKU0120,TX,Texas DC,Target,CASE,10388
2026-W20,SKU0120,TX,Texas DC,Target,CASE,9562
2026-W21,SKU0120,TX,Texas DC,Target,CASE,10865
2026-W22,SKU0120,TX,Texas DC,Target,CASE,10148
2026-W23,SKU0120,TX,Texas DC,Target,CASE,9618
2026-W24,SKU0120,TX,Texas DC,Target,CASE,9559
2026-W25,SKU0120,TX,Texas DC,Target,CASE,9397
2026-W26,SKU0120,TX,Texas DC,Target,CASE,10018
2026-W15,SKU0120,WI,Wisconsin DC,Target,CASE,8829
2026-W16,SKU0120,WI,Wisconsin DC,Target,CASE,7915
2026-W17,SKU0120,WI,Wisconsin DC,Target,CASE,8741
2026-W18,SKU0120,WI,Wisconsin DC,Target,CASE,8274
2026-W19,SKU0120,WI,Wisconsin DC,Target,CASE,8118
2026-W20,SKU0120,WI,Wisconsin DC,Target,CASE,8573
2026-W21,SKU0120,WI,Wisconsin DC,Target,CASE,8121
2026-W22,SKU0120,WI,Wisconsin DC,Target,CASE,8911
2026-W23,SKU0120,WI,Wisconsin DC,Target,CASE,8011
2026-W24,SKU0120,WI,Wisconsin DC,Target,CASE,8823
2026-W25,SKU0120,WI,Wisconsin DC,Target,CASE,8829
2026-W26,SKU0120,WI,Wisconsin DC,Target,CASE,8768
2026-W15,SKU0120,WA,Washington DC,Target,CASE,8618
2026-W16,SKU0120,WA,Washington DC,Target,CASE,7705
2026-W17,SKU0120,WA,Washington DC,Target,CASE,7576
2026-W18,SKU0120,WA,Washington DC,Target,CASE,7862
2026-W19,SKU0120,WA,Washington DC,Target,CASE,7482
2026-W20,SKU0120,WA,Washington DC,Target,CASE,7594
2026-W21,SKU0120,WA,Washington DC,Target,CASE,7965
2026-W22,SKU0120,WA,Washington DC,Target,CASE,7821
2026-W23,SKU0120,WA,Washington DC,Target,CASE,7382
2026-W24,SKU0120,WA,Washington DC,Target,CASE,7239
2026-W25,SKU0120,WA,Washington DC,Target,CASE,7375
2026-W26,SKU0120,WA,Washington DC,Target,CASE,7842
2026-W15,SKU0121,TX,Texas DC,Costco,CASE,21511
2026-W16,SKU0121,TX,Texas DC,Costco,CASE,21671
2026-W17,SKU0121,TX,Texas DC,Costco,CASE,20872
2026-W18,SKU0121,TX,Texas DC,Costco,CASE,23668
2026-W19,SKU0121,TX,Texas DC,Costco,CASE,22198
2026-W20,SKU0121,TX,Texas DC,Costco,CASE,21657
2026-W21,SKU0121,TX,Texas DC,Costco,CASE,21121
2026-W22,SKU0121,TX,Texas DC,Costco,CASE,22939
2026-W23,SKU0121,TX,Texas DC,Costco,CASE,18949
2026-W24,SKU0121,TX,Texas DC,Costco,CASE,21436
2026-W25,SKU0121,TX,Texas DC,Costco,CASE,22760
2026-W26,SKU0121,TX,Texas DC,Costco,CASE,22194
2026-W15,SKU0121,NV,Nevada DC,Costco,CASE,18092
2026-W16,SKU0121,NV,Nevada DC,Costco,CASE,19778
2026-W17,SKU0121,NV,Nevada DC,Costco,CASE,20144
2026-W18,SKU0121,NV,Nevada DC,Costco,CASE,19235
2026-W19,SKU0121,NV,Nevada DC,Costco,CASE,18977
2026-W20,SKU0121,NV,Nevada DC,Costco,CASE,19161
2026-W21,SKU0121,NV,Nevada DC,Costco,CASE,18452
2026-W22,SKU0121,NV,Nevada DC,Costco,CASE,19318
2026-W23,SKU0121,NV,Nevada DC,Costco,CASE,18802
2026-W24,SKU0121,NV,Nevada DC,Costco,CASE,19267
2026-W25,SKU0121,NV,Nevada DC,Costco,CASE,19849
2026-W26,SKU0121,NV,Nevada DC,Costco,CASE,18949
2026-W15,SKU0121,WA,Washington DC,Costco,CASE,18153
2026-W16,SKU0121,WA,Washington DC,Costco,CASE,17030
2026-W17,SKU0121,WA,Washington DC,Costco,CASE,17039
2026-W18,SKU0121,WA,Washington DC,Costco,CASE,17428
2026-W19,SKU0121,WA,Washington DC,Costco,CASE,17691
2026-W20,SKU0121,WA,Washington DC,Costco,CASE,17222
2026-W21,SKU0121,WA,Washington DC,Costco,CASE,18861
2026-W22,SKU0121,WA,Washington DC,Costco,CASE,17916
2026-W23,SKU0121,WA,Washington DC,Costco,CASE,17234
2026-W24,SKU0121,WA,Washington DC,Costco,CASE,16935
2026-W25,SKU0121,WA,Washington DC,Costco,CASE,16979
2026-W26,SKU0121,WA,Washington DC,Costco,CASE,17937
2026-W15,SKU0121,WI,Wisconsin DC,Costco,CASE,17766
2026-W16,SKU0121,WI,Wisconsin DC,Costco,CASE,18456
2026-W17,SKU0121,WI,Wisconsin DC,Costco,CASE,18203
2026-W18,SKU0121,WI,Wisconsin DC,Costco,CASE,18825
2026-W19,SKU0121,WI,Wisconsin DC,Costco,CASE,18576
2026-W20,SKU0121,WI,Wisconsin DC,Costco,CASE,18068
2026-W21,SKU0121,WI,Wisconsin DC,Costco,CASE,19117
2026-W22,SKU0121,WI,Wisconsin DC,Costco,CASE,18303
2026-W23,SKU0121,WI,Wisconsin DC,Costco,CASE,18717
2026-W24,SKU0121,WI,Wisconsin DC,Costco,CASE,17924
2026-W25,SKU0121,WI,Wisconsin DC,Costco,CASE,18293
2026-W26,SKU0121,WI,Wisconsin DC,Costco,CASE,17428
2026-W15,SKU0121,FL,Florida DC,Costco,CASE,22290
2026-W16,SKU0121,FL,Florida DC,Costco,CASE,19077
2026-W17,SKU0121,FL,Florida DC,Costco,CASE,19177
2026-W18,SKU0121,FL,Florida DC,Costco,CASE,20274
2026-W19,SKU0121,FL,Florida DC,Costco,CASE,20738
2026-W20,SKU0121,FL,Florida DC,Costco,CASE,20060
2026-W21,SKU0121,FL,Florida DC,Costco,CASE,17912
2026-W22,SKU0121,FL,Florida DC,Costco,CASE,20239
2026-W23,SKU0121,FL,Florida DC,Costco,CASE,20901
2026-W24,SKU0121,FL,Florida DC,Costco,CASE,19145
2026-W25,SKU0121,FL,Florida DC,Costco,CASE,18749
2026-W26,SKU0121,FL,Florida DC,Costco,CASE,20605
2026-W15,SKU0121,WA,Washington DC,Target,CASE,15244
2026-W16,SKU0121,WA,Washington DC,Target,CASE,14587
2026-W17,SKU0121,WA,Washington DC,Target,CASE,16235
2026-W18,SKU0121,WA,Washington DC,Target,CASE,15241
2026-W19,SKU0121,WA,Washington DC,Target,CASE,15468
2026-W20,SKU0121,WA,Washington DC,Target,CASE,16851
2026-W21,SKU0121,WA,Washington DC,Target,CASE,16649
2026-W22,SKU0121,WA,Washington DC,Target,CASE,16945
2026-W23,SKU0121,WA,Washington DC,Target,CASE,16436
2026-W24,SKU0121,WA,Washington DC,Target,CASE,16119
2026-W25,SKU0121,WA,Washington DC,Target,CASE,17601
2026-W26,SKU0121,WA,Washington DC,Target,CASE,16298
2026-W15,SKU0121,FL,Florida DC,Target,CASE,17180
2026-W16,SKU0121,FL,Florida DC,Target,CASE,17526
2026-W17,SKU0121,FL,Florida DC,Target,CASE,17732
2026-W18,SKU0121,FL,Florida DC,Target,CASE,18056
2026-W19,SKU0121,FL,Florida DC,Target,CASE,16579
2026-W20,SKU0121,FL,Florida DC,Target,CASE,17890
2026-W21,SKU0121,FL,Florida DC,Target,CASE,16737
2026-W22,SKU0121,FL,Florida DC,Target,CASE,18188
2026-W23,SKU0121,FL,Florida DC,Target,CASE,17363
2026-W24,SKU0121,FL,Florida DC,Target,CASE,16673
2026-W25,SKU0121,FL,Florida DC,Target,CASE,16657
2026-W26,SKU0121,FL,Florida DC,Target,CASE,17896
2026-W15,SKU0121,WI,Wisconsin DC,Amazon,CASE,13726
2026-W16,SKU0121,WI,Wisconsin DC,Amazon,CASE,13703
2026-W17,SKU0121,WI,Wisconsin DC,Amazon,CASE,13510
2026-W18,SKU0121,WI,Wisconsin DC,Amazon,CASE,13483
2026-W19,SKU0121,WI,Wisconsin DC,Amazon,CASE,13837
2026-W20,SKU0121,WI,Wisconsin DC,Amazon,CASE,15048
2026-W21,SKU0121,WI,Wisconsin DC,Amazon,CASE,14248
2026-W22,SKU0121,WI,Wisconsin DC,Amazon,CASE,14356
2026-W23,SKU0121,WI,Wisconsin DC,Amazon,CASE,14302
2026-W24,SKU0121,WI,Wisconsin DC,Amazon,CASE,13589
2026-W25,SKU0121,WI,Wisconsin DC,Amazon,CASE,14288
2026-W26,SKU0121,WI,Wisconsin DC,Amazon,CASE,15037
2026-W15,SKU0121,PA,Pennsylvania DC,Amazon,CASE,16364
2026-W16,SKU0121,PA,Pennsylvania DC,Amazon,CASE,18024
2026-W17,SKU0121,PA,Pennsylvania DC,Amazon,CASE,17867
2026-W18,SKU0121,PA,Pennsylvania DC,Amazon,CASE,16796
2026-W19,SKU0121,PA,Pennsylvania DC,Amazon,CASE,15824
2026-W20,SKU0121,PA,Pennsylvania DC,Amazon,CASE,15474
2026-W21,SKU0121,PA,Pennsylvania DC,Amazon,CASE,16713
2026-W22,SKU0121,PA,Pennsylvania DC,Amazon,CASE,17195
2026-W23,SKU0121,PA,Pennsylvania DC,Amazon,CASE,15309
2026-W24,SKU0121,PA,Pennsylvania DC,Amazon,CASE,15651
2026-W25,SKU0121,PA,Pennsylvania DC,Amazon,CASE,16262
2026-W26,SKU0121,PA,Pennsylvania DC,Amazon,CASE,16114
2026-W15,SKU0121,TX,Texas DC,Amazon,CASE,16794
2026-W16,SKU0121,TX,Texas DC,Amazon,CASE,15985
2026-W17,SKU0121,TX,Texas DC,Amazon,CASE,17518
2026-W18,SKU0121,TX,Texas DC,Amazon,CASE,16183
2026-W19,SKU0121,TX,Texas DC,Amazon,CASE,16807
2026-W20,SKU0121,TX,Texas DC,Amazon,CASE,16920
2026-W21,SKU0121,TX,Texas DC,Amazon,CASE,17640
2026-W22,SKU0121,TX,Texas DC,Amazon,CASE,17521
2026-W23,SKU0121,TX,Texas DC,Amazon,CASE,16730
2026-W24,SKU0121,TX,Texas DC,Amazon,CASE,16703
2026-W25,SKU0121,TX,Texas DC,Amazon,CASE,16839
2026-W26,SKU0121,TX,Texas DC,Amazon,CASE,16365
2026-W15,SKU0121,NV,Nevada DC,Amazon,CASE,15478
2026-W16,SKU0121,NV,Nevada DC,Amazon,CASE,15690
2026-W17,SKU0121,NV,Nevada DC,Amazon,CASE,16157
2026-W18,SKU0121,NV,Nevada DC,Amazon,CASE,15890
2026-W19,SKU0121,NV,Nevada DC,Amazon,CASE,15415
2026-W20,SKU0121,NV,Nevada DC,Amazon,CASE,15316
2026-W21,SKU0121,NV,Nevada DC,Amazon,CASE,16079
2026-W22,SKU0121,NV,Nevada DC,Amazon,CASE,17045
2026-W23,SKU0121,NV,Nevada DC,Amazon,CASE,16939
2026-W24,SKU0121,NV,Nevada DC,Amazon,CASE,17359
2026-W25,SKU0121,NV,Nevada DC,Amazon,CASE,17235
2026-W26,SKU0121,NV,Nevada DC,Amazon,CASE,17442
2026-W15,SKU0121,FL,Florida DC,Amazon,CASE,15283
2026-W16,SKU0121,FL,Florida DC,Amazon,CASE,15439
2026-W17,SKU0121,FL,Florida DC,Amazon,CASE,15488
2026-W18,SKU0121,FL,Florida DC,Amazon,CASE,16764
2026-W19,SKU0121,FL,Florida DC,Amazon,CASE,16194
2026-W20,SKU0121,FL,Florida DC,Amazon,CASE,16542
2026-W21,SKU0121,FL,Florida DC,Amazon,CASE,16626
2026-W22,SKU0121,FL,Florida DC,Amazon,CASE,16047
2026-W23,SKU0121,FL,Florida DC,Amazon,CASE,15092
2026-W24,SKU0121,FL,Florida DC,Amazon,CASE,15004
2026-W25,SKU0121,FL,Florida DC,Amazon,CASE,16585
2026-W26,SKU0121,FL,Florida DC,Amazon,CASE,15202
2026-W15,SKU0122,TX,Texas DC,Costco,CASE,12437
2026-W16,SKU0122,TX,Texas DC,Costco,CASE,12484
2026-W17,SKU0122,TX,Texas DC,Costco,CASE,12381
2026-W18,SKU0122,TX,Texas DC,Costco,CASE,12121
2026-W19,SKU0122,TX,Texas DC,Costco,CASE,11715
2026-W20,SKU0122,TX,Texas DC,Costco,CASE,12282
2026-W21,SKU0122,TX,Texas DC,Costco,CASE,12688
2026-W22,SKU0122,TX,Texas DC,Costco,CASE,13099
2026-W23,SKU0122,TX,Texas DC,Costco,CASE,13358
2026-W24,SKU0122,TX,Texas DC,Costco,CASE,12564
2026-W25,SKU0122,TX,Texas DC,Costco,CASE,13395
2026-W26,SKU0122,TX,Texas DC,Costco,CASE,12801
2026-W15,SKU0122,WI,Wisconsin DC,Costco,CASE,10391
2026-W16,SKU0122,WI,Wisconsin DC,Costco,CASE,10944
2026-W17,SKU0122,WI,Wisconsin DC,Costco,CASE,9733
2026-W18,SKU0122,WI,Wisconsin DC,Costco,CASE,10537
2026-W19,SKU0122,WI,Wisconsin DC,Costco,CASE,10289
2026-W20,SKU0122,WI,Wisconsin DC,Costco,CASE,10433
2026-W21,SKU0122,WI,Wisconsin DC,Costco,CASE,9777
2026-W22,SKU0122,WI,Wisconsin DC,Costco,CASE,10153
2026-W23,SKU0122,WI,Wisconsin DC,Costco,CASE,10466
2026-W24,SKU0122,WI,Wisconsin DC,Costco,CASE,10597
2026-W25,SKU0122,WI,Wisconsin DC,Costco,CASE,9777
2026-W26,SKU0122,WI,Wisconsin DC,Costco,CASE,9833
2026-W15,SKU0123,PA,Pennsylvania DC,Target,CASE,20233
2026-W16,SKU0123,PA,Pennsylvania DC,Target,CASE,21032
2026-W17,SKU0123,PA,Pennsylvania DC,Target,CASE,20279
2026-W18,SKU0123,PA,Pennsylvania DC,Target,CASE,20420
2026-W19,SKU0123,PA,Pennsylvania DC,Target,CASE,20256
2026-W20,SKU0123,PA,Pennsylvania DC,Target,CASE,21911
2026-W21,SKU0123,PA,Pennsylvania DC,Target,CASE,21153
2026-W22,SKU0123,PA,Pennsylvania DC,Target,CASE,21914
2026-W23,SKU0123,PA,Pennsylvania DC,Target,CASE,21746
2026-W24,SKU0123,PA,Pennsylvania DC,Target,CASE,22472
2026-W25,SKU0123,PA,Pennsylvania DC,Target,CASE,22016
2026-W26,SKU0123,PA,Pennsylvania DC,Target,CASE,22491
2026-W15,SKU0123,WA,Washington DC,Target,CASE,18311
2026-W16,SKU0123,WA,Washington DC,Target,CASE,18089
2026-W17,SKU0123,WA,Washington DC,Target,CASE,17048
2026-W18,SKU0123,WA,Washington DC,Target,CASE,17399
2026-W19,SKU0123,WA,Washington DC,Target,CASE,17332
2026-W20,SKU0123,WA,Washington DC,Target,CASE,17941
2026-W21,SKU0123,WA,Washington DC,Target,CASE,17703
2026-W22,SKU0123,WA,Washington DC,Target,CASE,17401
2026-W23,SKU0123,WA,Washington DC,Target,CASE,17965
2026-W24,SKU0123,WA,Washington DC,Target,CASE,19286
2026-W25,SKU0123,WA,Washington DC,Target,CASE,19499
2026-W26,SKU0123,WA,Washington DC,Target,CASE,18770
2026-W15,SKU0123,WI,Wisconsin DC,Target,CASE,16945
2026-W16,SKU0123,WI,Wisconsin DC,Target,CASE,18404
2026-W17,SKU0123,WI,Wisconsin DC,Target,CASE,17006
2026-W18,SKU0123,WI,Wisconsin DC,Target,CASE,16809
2026-W19,SKU0123,WI,Wisconsin DC,Target,CASE,16654
2026-W20,SKU0123,WI,Wisconsin DC,Target,CASE,17884
2026-W21,SKU0123,WI,Wisconsin DC,Target,CASE,17508
2026-W22,SKU0123,WI,Wisconsin DC,Target,CASE,17807
2026-W23,SKU0123,WI,Wisconsin DC,Target,CASE,18719
2026-W24,SKU0123,WI,Wisconsin DC,Target,CASE,18576
2026-W25,SKU0123,WI,Wisconsin DC,Target,CASE,17925
2026-W26,SKU0123,WI,Wisconsin DC,Target,CASE,17352
2026-W15,SKU0123,TX,Texas DC,Costco,CASE,23904
2026-W16,SKU0123,TX,Texas DC,Costco,CASE,25453
2026-W17,SKU0123,TX,Texas DC,Costco,CASE,25325
2026-W18,SKU0123,TX,Texas DC,Costco,CASE,26461
2026-W19,SKU0123,TX,Texas DC,Costco,CASE,23347
2026-W20,SKU0123,TX,Texas DC,Costco,CASE,26063
2026-W21,SKU0123,TX,Texas DC,Costco,CASE,23754
2026-W22,SKU0123,TX,Texas DC,Costco,CASE,23635
2026-W23,SKU0123,TX,Texas DC,Costco,CASE,25224
2026-W24,SKU0123,TX,Texas DC,Costco,CASE,21267
2026-W25,SKU0123,TX,Texas DC,Costco,CASE,25068
2026-W26,SKU0123,TX,Texas DC,Costco,CASE,23272
2026-W15,SKU0123,WI,Wisconsin DC,Costco,CASE,20971
2026-W16,SKU0123,WI,Wisconsin DC,Costco,CASE,20776
2026-W17,SKU0123,WI,Wisconsin DC,Costco,CASE,20205
2026-W18,SKU0123,WI,Wisconsin DC,Costco,CASE,21028
2026-W19,SKU0123,WI,Wisconsin DC,Costco,CASE,19206
2026-W20,SKU0123,WI,Wisconsin DC,Costco,CASE,20900
2026-W21,SKU0123,WI,Wisconsin DC,Costco,CASE,19219
2026-W22,SKU0123,WI,Wisconsin DC,Costco,CASE,18588
2026-W23,SKU0123,WI,Wisconsin DC,Costco,CASE,20115
2026-W24,SKU0123,WI,Wisconsin DC,Costco,CASE,18477
2026-W25,SKU0123,WI,Wisconsin DC,Costco,CASE,18279
2026-W26,SKU0123,WI,Wisconsin DC,Costco,CASE,18959
2026-W15,SKU0123,FL,Florida DC,Costco,CASE,22920
2026-W16,SKU0123,FL,Florida DC,Costco,CASE,22738
2026-W17,SKU0123,FL,Florida DC,Costco,CASE,22140
2026-W18,SKU0123,FL,Florida DC,Costco,CASE,22346
2026-W19,SKU0123,FL,Florida DC,Costco,CASE,23137
2026-W20,SKU0123,FL,Florida DC,Costco,CASE,21835
2026-W21,SKU0123,FL,Florida DC,Costco,CASE,23449
2026-W22,SKU0123,FL,Florida DC,Costco,CASE,21839
2026-W23,SKU0123,FL,Florida DC,Costco,CASE,23808
2026-W24,SKU0123,FL,Florida DC,Costco,CASE,24542
2026-W25,SKU0123,FL,Florida DC,Costco,CASE,22946
2026-W26,SKU0123,FL,Florida DC,Costco,CASE,24236
2026-W15,SKU0123,NV,Nevada DC,Amazon,CASE,16474
2026-W16,SKU0123,NV,Nevada DC,Amazon,CASE,16989
2026-W17,SKU0123,NV,Nevada DC,Amazon,CASE,17999
2026-W18,SKU0123,NV,Nevada DC,Amazon,CASE,18755
2026-W19,SKU0123,NV,Nevada DC,Amazon,CASE,17636
2026-W20,SKU0123,NV,Nevada DC,Amazon,CASE,17614
2026-W21,SKU0123,NV,Nevada DC,Amazon,CASE,19213
2026-W22,SKU0123,NV,Nevada DC,Amazon,CASE,19307
2026-W23,SKU0123,NV,Nevada DC,Amazon,CASE,19141
2026-W24,SKU0123,NV,Nevada DC,Amazon,CASE,19215
2026-W25,SKU0123,NV,Nevada DC,Amazon,CASE,18356
2026-W26,SKU0123,NV,Nevada DC,Amazon,CASE,19737
2026-W15,SKU0123,TX,Texas DC,Amazon,CASE,17975
2026-W16,SKU0123,TX,Texas DC,Amazon,CASE,17896
2026-W17,SKU0123,TX,Texas DC,Amazon,CASE,17650
2026-W18,SKU0123,TX,Texas DC,Amazon,CASE,18343
2026-W19,SKU0123,TX,Texas DC,Amazon,CASE,19491
2026-W20,SKU0123,TX,Texas DC,Amazon,CASE,19452
2026-W21,SKU0123,TX,Texas DC,Amazon,CASE,18366
2026-W22,SKU0123,TX,Texas DC,Amazon,CASE,18688
2026-W23,SKU0123,TX,Texas DC,Amazon,CASE,17796
2026-W24,SKU0123,TX,Texas DC,Amazon,CASE,17579
2026-W25,SKU0123,TX,Texas DC,Amazon,CASE,18255
2026-W26,SKU0123,TX,Texas DC,Amazon,CASE,17726
2026-W15,SKU0124,NV,Nevada DC,Target,CASE,14322
2026-W16,SKU0124,NV,Nevada DC,Target,CASE,14878
2026-W17,SKU0124,NV,Nevada DC,Target,CASE,12244
2026-W18,SKU0124,NV,Nevada DC,Target,CASE,12499
2026-W19,SKU0124,NV,Nevada DC,Target,CASE,14161
2026-W20,SKU0124,NV,Nevada DC,Target,CASE,14038
2026-W21,SKU0124,NV,Nevada DC,Target,CASE,14608
2026-W22,SKU0124,NV,Nevada DC,Target,CASE,13469
2026-W23,SKU0124,NV,Nevada DC,Target,CASE,14452
